tweet_id,text,is_relevant,mode,complaint_type,information_failure_type,mentions_information_failure,mentions_physical_service_failure,routes,stop_ids,stop_names,areas,landmarks,severity,spatial_confidence,classification_confidence,short_summary,evidence_phrase,extracted_locations_json
1e0b938ac75d4d3acc2649b1de3aa215,"Metro B, un albero cade sulla linea elettrica: linea sospesa e attivi i bus navetta 
https://
ift.tt/Ru7gQZd",True,metro,service_suspension,none,False,True,Metro B,,,,,3,none,0.72,Un albero cade sulla linea elettrica della Metro B: linea sospesa e attivati bus navetta.,"Metro B, un albero cade sulla linea elettrica: linea sospesa e attivi i bus navetta","[{""name"": ""linea elettrica"", ""type"": ""other"", ""confidence"": 0.3}, {""name"": ""Metro B"", ""type"": ""station"", ""confidence"": 0.8}]"
da9830c5cc9c8091c9a7ceb154b9af89,"Linea #ATAC 63 #bus matr.2781 - Tap&Go e vidimatrice gialla in coda spenti 
@spitella
 
@InfoAtac",True,bus,other,none,False,True,63,,,,,2,none,0.35,"Dispositivi di pagamento (Tap&Go/vidimatrice) del bus in coda spenti, con linea 63 indicata.","""Tap&Go e vidimatrice gialla in coda spenti"" e ""Linea #ATAC 63 #bus""","[{""name"": ""spitella"", ""type"": ""other"", ""confidence"": 0.3}]"
3bdd7035919f32831f9c1904eac6955c,"#MetroC NON ATTIVA 

#ATAC NON specifica motivo


@corriereroma
 
@rep_roma
 
@ilmessaggeroit
 
@tempoweb
 
@romatoday
 
@leggoit
 
@ilfoglio_it
 
@ilgiornale
 
@LaStampa
 
@fanpage
 
@direpuntoit",True,metro,other,unclear,True,False,,,,,,2,none,0.45,La linea MetroC risulta non attiva e ATAC non specifica il motivo.,"""#MetroC NON ATTIVA"" e ""#ATAC NON specifica motivo""","[{""name"": ""#MetroC"", ""type"": ""other"", ""confidence"": 0.35}]"
4ceebdb7593cdb4dca5e977feab2746d,"Auto e furgoni che scorrazzano sul LungoTevere hanno veram stufato

Quoted Tweet:
Complimenti a chi permette tutto questo. La sicurezza, per pedoni e ciclisti, è solo fuffa @roma @corriereroma @rep_roma @RegioneLazio @InteBNLdItalia",False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.7,"Commento generale sulla sicurezza sul LungoTevere, non su ATAC o dati/servizi di trasporto pubblico.",Auto e furgoni che scorrazzano sul LungoTevere...,"[{""name"": ""LungoTevere"", ""type"": ""street"", ""confidence"": 0.7}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.2}]"
3468a636ca93cea84f524b3f4510c24d,Non sanno nemmeno dove sono i loro #bus..,True,bus,general_atac_complaint,unclear,True,False,,,,,,2,none,0.35,"Il passeggero segnala che i bus non sono tracciati/gestiti in modo informativo, senza indicare una fermata o linea specifica.",Non sanno nemmeno dove sono i loro #bus..,[]
689b8c3585968d680334c252b610db55,"Vorrei capire il senso di fare un servizio con le ""coppiette"" di #bus e poi buchi di 1h  #ATAC",True,bus,delay,none,False,True,,,,,,4,none,0.46,L’utente lamenta grandi buchi di servizio (fino a 1h) per i bus #ATAC.,"""poi buchi di 1h"" e ""servizio con le 'coppiette' di #bus""",[]
b8fd7e103f7c7a122782efa2638e2930,"Già da inizio anno di poteva capire che l'obiettivo 2026 sulla #SicurezzaStradale a #Roma è (e sarà) FALLITO

Quoted Tweet:
Altri morti, ma lo slalom continua e sempre più vicini alle auto. Che dice Ass. @eugenio_patane la apriamo una forte discussione pubblica o aspettiamo altri morti? E le preferenziali #Atac ancora pura fantasia? @MercurioPsi @diarioromano @anderboz @romamobilita @Antincivili",False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.55,"Tweet politico-sicurezza stradale su Roma, menziona ATAC ma non denuncia un problema di servizio o di informazioni sul trasporto pubblico.","""obiettivo 2026 sulla #SicurezzaStradale a #Roma"" e ""le preferenziali #Atac""","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.4}]"
223a9bbdf2732925b24ed78f1678400d,"""servizio regolare""

Quoted Tweet:
@InfoAtac Metro c direzione San Giovanni con un attesa di quasi 25 minuti, che succede?",True,metro,delay,latency_or_stale_prediction,True,True,Metro c,,,San Giovanni,,3,medium,0.55,"Quasi 25 minuti di attesa sulla Metro C verso San Giovanni, con servizio non regolare.","""Metro c direzione San Giovanni con un attesa di quasi 25 minuti""","[{""name"": ""San Giovanni"", ""type"": ""other"", ""confidence"": 0.65}]"
48256167a76f9b8bbe6b364189253c08,"Dal Campidoglio silenzio assoluto, ma le manutenzioni sui treni sono in colossale ritardo e ci vorrà molto tempo

Quoted Tweet:
La metro A ormai passa ogni 6 minuti, con folle di turisti e scolaresche. La situazione è sempre più insostenibile",True,metro,delay,none,False,True,metro A,,,,Campidoglio,3,medium,0.62,Critica ai ritardi e al servizio della Metro A con frequenze non rispettate e forte affluenza.,"Dal Campidoglio silenzio assoluto, ma le manutenzioni sui treni sono in colossale ritardo e ci vorrà molto tempo","[{""name"": ""Campidoglio"", ""type"": ""landmark"", ""confidence"": 0.7}, {""name"": ""metro A"", ""type"": ""station"", ""confidence"": 0.4}]"
b75f659d7d61f912cf174c6ea9a8be1b,#MetroB INTERROTTA da Rebibbia a Tiburtina dalle 13.30 alle 16.00 circa (2h 30min) per ramo albero..,True,metro,service_suspension,none,False,True,MetroB,,,Rebibbia|Tiburtina,,4,medium,0.86,Interruzione della linea Metro B tra Rebibbia e Tiburtina per diverse ore.,INTERROTTA da Rebibbia a Tiburtina dalle 13.30 alle 16.00 circa,"[{""name"": ""Rebibbia"", ""type"": ""station"", ""confidence"": 0.75}, {""name"": ""Tiburtina"", ""type"": ""station"", ""confidence"": 0.75}]"
2d87d3ac405537c07d3558c79c32e251,"Chi era quello che diceva che “I bus elettrici non possono sostituire i tram""?

Londra. I double-decker elettrici su corsia riservata al posto dei tram. Si può fare! 
@diarioromano
 
@MercurioPsi
 
@QuinziUgo
 
@AndreaGiuricin",False,unknown,not_relevant,none,False,False,,,,,,1,none,0.86,"Tweet politico/ironico su sostituzione tram con bus elettrici, senza segnalare problemi di servizio o informazioni passeggeri.","""Chi era quello che diceva che i bus elettrici non possono sostituire i tram""",[]
86296ce3afd0eaa3d7c5ce81bc2b3187,"Lamentele che tanto vanno perdute come lacrime nella pioggia..

Quoted Tweet:
Ieri giornata, l'ennesima, terribile per le metro. #MetroA sovraffollata (mai che posassero gli zaini a terra, però!). Scale mobili a livello banchina non funzionanti. #MetroC 2a scala mobile di destra non funzionante e vetture stracolme. Non se ne può più!  @MercurioPsi",True,metro,overcrowding,none,False,True,MetroA|MetroC,,,,,5,none,0.72,Giornata terribile sulla metro: sovraffollamento e scale mobili non funzionanti su Metro A e Metro C.,"""ennesima, terribile per le metro. #MetroA sovraffollata"" e ""Scale mobili a livello banchina non funzionanti"" e ""vetture stracolme""","[{""name"": ""MetroA"", ""type"": ""other"", ""confidence"": 0.4}, {""name"": ""MetroC"", ""type"": ""other"", ""confidence"": 0.4}]"
e64a88f73f1301ac4001a81d288b77ef,"fosse solo CircoMassimo..

Quoted Tweet:
@InfoAtac  perché la stazione metro Circo Massimo, una delle più frequentate, è in condizioni di pietoso degrado?
La banchina non vede uno straccio da almeno vent'anni.
L'aria è irrespirabile.
Una cosa indegna.

@gualtierieurope",True,metro,general_atac_complaint,none,False,False,,,Circo Massimo,,,4,high,0.45,"Lamentata condizione di degrado gravissima della stazione metro Circo Massimo (banchina, aria irrespirabile).","""la stazione metro Circo Massimo"" ... ""La banchina non vede uno straccio da almeno vent'anni"" ... ""L'aria è irrespirabile""","[{""name"": ""Circo Massimo"", ""type"": ""station"", ""confidence"": 0.9}]"
d368fed54cecc895dbd8cbab7f480ee1,"Continuano numerose le segnalazioni di mezzi #ATAC in servizio sulle app, ma #FuoriServizio nella realtà

Quand'è che qualcuno inizierà a indagare, spiegare, risolvere?


@CorteContiPress
 
@spitella
 
@ART_Trasporti
 
@antitrust_it
 
@InnovazioneGov
 #MaaS

Quoted Tweet:
E anche oggi 913 direzione monte Mario segnalato regolarmente in servizio e invece passa oltre con la scritta deposito (unico indizio, va veloce ) @InfoAtac @MercurioPsi",True,mixed,wrong_eta,identifier_or_route_mismatch,True,False,913,,,,,3,none,0.62,Un mezzo #ATAC risulta segnalato in servizio sull’app ma nella realtà prosegue oltre e compare come 'deposito'.,"""913 direzione monte Mario segnalato regolarmente in servizio e invece passa oltre con la scritta deposito""","[{""name"": ""deposito"", ""type"": ""other"", ""confidence"": 0.4}, {""name"": ""Monte Mario"", ""type"": ""landmark"", ""confidence"": 0.6}]"
235298a43c2ed1e9657eb5ea3e352fb2,"""La #MetroA ha una frequenza di 3,5 minuti"" cit.

I FATTI

Quoted Tweet:
@InfoAtac @eugenio_patane stazione termini tempi di attesa metroa 7 minuti...senza parole",True,metro,wrong_eta,latency_or_stale_prediction,True,False,Metro A,,Stazione Termini,,,3,medium,0.55,"Segnalate attese di 7 minuti alla Stazione Termini nonostante una frequenza dichiarata di 3,5 minuti per la Metro A.","""stazione termini tempi di attesa metroa 7 minuti..."" vs ""La #MetroA ha una frequenza di 3,5 minuti""","[{""name"": ""Stazione Termini"", ""type"": ""station"", ""confidence"": 0.8}]"
606c7ba066c550897aca4edf0d4023da,"E chissà se sapremo cosa è successo.. #MetroC #ATAC

Quoted Tweet:
#MetroC NON ATTIVA 

#ATAC NON specifica motivo

@corriereroma @rep_roma @ilmessaggeroit @tempoweb @romatoday @leggoit @ilfoglio_it @ilgiornale @LaStampa @fanpage @direpuntoit",True,metro,service_suspension,unclear,True,True,MetroC,,,,,2,none,0.55,"MetroC non attiva; ATAC non specifica il motivo, creando confusione informativa.","""#MetroC NON ATTIVA"" and ""#ATAC NON specifica motivo""","[{""name"": ""MetroC"", ""type"": ""other"", ""confidence"": 0.6}]"
bd460361abe46336e9b56939dae7b50f,"Ma #Gualtieri ce l'ha qualcuno che je vole bene?
Che lo consigli.
Che non je faccia fa' 'ste figuracce.
Questo giardino, che ha inaugurato il 21 aprile, è già chiuso.
So' saltati tutti i sampietrini.
E sta al #Campidoglio.
Sotto le finestre sue.
E dai su!


@GianniniDanRoma",False,not_relevant,not_relevant,none,False,False,,,,Campidoglio,,1,none,0.65,Tweet non correlato al trasporto pubblico: critica sull'chiusura di un giardino al Campidoglio.,"""E sta al #Campidoglio... Questo giardino... è già chiuso.""","[{""name"": ""Campidoglio"", ""type"": ""landmark"", ""confidence"": 0.55}]"
e900875788eda529234f999eba181b74,"Metro Laurentina: un ragazzetto entra dietro a un signore e supera il tornello. Poi va all’uscita disabili ACCANTO AL GABBIOTTO ATAC, lo apre dall’interno e fa entrare altri 5 ragazzi. Tutti senza biglietto. E nessuno controlla. Fessi noi che paghiamo. 
@eugenio_patane
 
@InfoAtac",True,metro,general_atac_complaint,unclear,True,False,,,Laurentina,,,2,medium,0.35,Segnalazione generica sulla Metro Laurentina riguardo accessi irregolari e mancati controlli.,"""Metro Laurentina"" ... ""ACCANTO AL GABBIOTTO ATAC"" ... ""E nessuno controlla""","[{""name"": ""Metro Laurentina"", ""type"": ""station"", ""confidence"": 0.9}, {""name"": ""gabbìotto ATAC"", ""type"": ""landmark"", ""confidence"": 0.35}, {""name"": ""uscita disabili"", ""type"": ""other"", ""confidence"": 0.4}]"
d72d80b70803036023e97a4fa9305d59,"Era necessario fare uno studio sul trasporto pubblico?
Bastava chiedere a qualsiasi romano incontrato per strada.
Grazie 
@InfoAtac
 
@InfoAtac2

#Roma

Quoted Tweet:
Nuovo primato per Roma: è la città europea con il peggior trasporto pubblico 
http://
dlvr.it/TSRV0v",True,not_relevant,general_atac_complaint,unclear,True,False,,,,,,2,none,0.35,Tweet generico critico sul trasporto pubblico di Roma (tag InfoAtac) senza dettagli su linee/fermate o disservizi specifici.,Era necessario fare uno studio sul trasporto pubblico? Bastava chiedere a qualsiasi romano incontrato per strada. Grazie @InfoAtac,"[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.3}]"
491cf262efd553b5f51157938439bf6e,"#ATAC linea 435 #bus matr. 2764 ora ha TUTTI Tap&Go e vidimatrice gialla SPENTI 
@spitella
 
@infoatac

Quoted Tweet:
#ATAC linea 344 #bus matr. 2173 ora ha TUTTI Tap&Go e vidimatrice gialla SPENTI @spitella @infoatac",True,bus,other,unclear,True,False,435|344,,,,,2,none,0.35,"Il tweet riguarda funzionalità di pagamento (Tap&Go/vidimatrice) su bus ATAC, non un problema di servizio o di tempo reale in modo chiaro.","""ora ha TUTTI Tap&Go e vidimatrice gialla SPENTI""","[{""name"": ""Spitella"", ""type"": ""other"", ""confidence"": 0.35}, {""name"": ""infoatac"", ""type"": ""other"", ""confidence"": 0.2}]"
ad3196d1467f6111779c3324cff77c99,"25 min di attesa per il 105 ""potenziato"".. #Roma riconfermata per il PEGGIOR trasporto pubblico d'Europa

Quoted Tweet:
Ma ringrazia er cielo che c’avemo l’autobus a Roma",True,bus,bus_no_show,unclear,True,True,105,,,,,5,none,0.55,"Dopo 25 minuti di attesa per il bus 105 “potenziato”, non risulta un servizio adeguato.","25 min di attesa per il 105 ""potenziato""","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.4}]"
829a67997a96aff1bd8700d015576f1b,"#ATAC linea 344 #bus matr. 2173 ora ha TUTTI Tap&Go e vidimatrice gialla SPENTI 
@spitella
 
@infoatac",True,bus,general_atac_complaint,none,False,False,344,,,,,2,none,0.35,"Tweet su linea 344 e veicolo indicato (matr. 2173) con stato pagamenti Tap&Go/videimatrice guasta/spenta, senza chiara denuncia di ritardo o bus fantasma.",#ATAC linea 344 #bus matr. 2173 ora ha TUTTI Tap&Go e vidimatrice gialla SPENTI,"[{""name"": ""linea 344"", ""type"": ""other"", ""confidence"": 0.6}, {""name"": ""matr. 2173"", ""type"": ""other"", ""confidence"": 0.6}]"
43af6383e4f90138fa5a3d1cdff217c8,"Questa notizia purtroppo non sorprende...
#Atac, azienda del comune di Roma non riesce a raggiungere gli obiettivi ed ha assenteismo fino al 15%.

Quoted Tweet:
Nuovo primato per Roma: è la città europea con il peggior trasporto pubblico 
http://
dlvr.it/TSRV0v",True,unknown,general_atac_complaint,none,False,False,,,,,,1,none,0.5,"Commento generale critico su ATAC e sul trasporto pubblico di Roma, senza dettagli su linee o disservizi specifici.","""#Atac... non riesce a raggiungere gli obiettivi..."" e ""peggior trasporto pubblico""","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.45}]"
e60956bf67a690202bb8695ea9f03b64,"#MetroC FALLIRÀ l'obiettivo di servizio 2026  sotto il 70%

Quoted Tweet:
@InfoAtac buongiorno, è possibile sapere cosa è successo alla metro C per giustificare un'attesa di 20 minuti in direzione Colosseo questa mattina? Grazie",True,metro,delay,unclear,True,True,Metro C,,,Colosseo,Colosseo,5,medium,0.62,Richiesta di spiegazioni per un ritardo di 20 minuti sulla Metro C in direzione Colosseo.,un'attesa di 20 minuti in direzione Colosseo questa mattina,"[{""name"": ""Metro C"", ""type"": ""other"", ""confidence"": 0.55}, {""name"": ""Colosseo"", ""type"": ""landmark"", ""confidence"": 0.85}]"
3a0e17d77d97d8af8ef524fca2bbecfe,"""non è come il #covid"" squit!",False,unknown,not_relevant,none,False,False,,,,,,1,none,0.15,Tweet non pertinente: commento generico senza riferimenti a servizio o informazioni di trasporto.,"""non è come il #covid"" squit!",[]
b3cd6ff3075f88f6d8fccfc94b56bf8e,"buon #lunedìsagio con #ATAC

Quoted Tweet:
@InfoAtac metroc teano direzione colosseo non da mezzi i passaggio, risultanonsolo 2 vetture pantano. come mai?",True,metro,missing_realtime_data,identifier_or_route_mismatch,True,False,,,,Teano|Colosseo,Colosseo,4,medium,0.46,"Segnalazione che su InfoAtac/indicatori risultano più corse della metro in direzione Colosseo, ma non passano i mezzi (traffico/numero corse non coerente con quanto dovrebbe arrivè","@InfoAtac metroc teano direzione colosseo non da mezzi i passaggio, risultanonsolo 2 vetture pantano. come mai?","[{""name"": ""Teano"", ""type"": ""station"", ""confidence"": 0.65}, {""name"": ""Colosseo"", ""type"": ""landmark"", ""confidence"": 0.7}]"
d13db8e1b9fbd3708edb74e304bcea47,"""quelli che scrivono così i mezzi pubblici non li prendono mai""

Quoted Tweet:
Nel fantastico mondo di @gualtierieurope e @eugenio_patane #atac funziona bene
628 (47 minuti di attesa),87  (32minuti di attesa) 81 ( 22minuti di attesa) 
Si vede proprio che vivete in un altro pianeta e che non avete bisogno dei mezzi pubblici. Sempre più imbarazzanti",True,unknown,general_atac_complaint,unclear,True,False,,,,,,1,none,0.3,Tweet polemico/critico su ATAC: sostiene che i trasporti non funzionano e che chi lo afferma non usa i mezzi; non riporta un guasto o un problema informativo specifico.,"""quelli che scrivono così i mezzi pubblici non li prendono mai""; ""Sempre più imbarazzanti""",[]
eea256715751eeb6a78ef0cc24c7adfb,"Atac è costata 12 miliardi di euro pubblici in 15 anni.
Atac è una controllata del comune.
Atac ha quasi il 15% di assenteismo.
Perchè non #liberalizzare con una gara trasparente?",True,unknown,general_atac_complaint,none,False,False,,,,,,1,none,0.74,"Tweet politico/amministrativo su ATAC (costi e assenteismo), non su un disservizio di trasporto o su dati realtime.",Perchè non #liberalizzare con una gara trasparente? (con riferimenti a costi e assenteismo di ATAC),[]
43123960ff0efd6679982e9f0af0485e,"Non porgli limiti. #Roma peggior trasporto pubblico

Quoted Tweet:
@InfoAtac c’è la possibilità che qualcosa non sia monitorato? Perché sia 490 che 495 tra mezz’ora mi sembra davvero troppo pure per voi.",True,bus,wrong_eta,latency_or_stale_prediction,True,False,490|495,,,,,4,none,0.62,Questiona la mancata (o non affidabile) monitorabilità/rispetto delle previsioni: sia la 490 sia la 495 indicano arrivo tra mezz’ora ma sembra eccessivo.,"""Perché sia 490 che 495 tra mezz’ora mi sembra davvero troppo""",[]
244a2b05601ea5dfe79ae58461e31ca6,"Veramente è solo una ""nuova"" CONFERMA  è DA MOLTI anni così  anche nelle analisi della #CommissioneUE, ora è anche peggio

Quoted Tweet:
Nuovo primato per Roma: è la città europea con il peggior trasporto pubblico 
http://
dlvr.it/TSRV0v",True,unknown,general_atac_complaint,unclear,True,False,,,,,,2,none,0.35,Tweet generico su peggioramento del trasporto pubblico a Roma/ATAC senza dettaglio su linea o guasto informativo specifico.,“è la città europea con il peggior trasporto pubblico… ora è anche peggio”,[]
f723bee619201f8ae14c75702b8be4e0,"Si è fatta la solita “romanella” per il Giubileo sia lì sia sul resto della ciclabile, segnaletica sparita, buche e avvallamenti mai riparati, tanto paghiamo noi

Quoted Tweet:
Una crepa sulla nuova ciclopedonale di Monte Ciocci 
https://
ift.tt/F3ED70w",False,not_relevant,not_relevant,none,False,False,,,,,Monte Ciocci,2,none,0.7,"La segnalazione riguarda lo stato della ciclabile/ciclopedonale (segnaletica sparita, buche e avvallamenti), non il servizio o l’informazione del trasporto pubblico.","""segnaletica sparita, buche e avvallamenti mai riparati"" e riferimento alla ""nuova ciclopedonale di Monte Ciocci""","[{""name"": ""Monte Ciocci"", ""type"": ""landmark"", ""confidence"": 0.8}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.2}]"
5fec5dbe77763839da895f80c3254cda,"@InfoAtac
 aggiornamento per voi che senz’altro siete all’oscuro, a termini direzione battistini non c’è posto sulla banchina.",True,rail,overcrowding,none,False,True,,,,Termini|direzione Battistini,Battistini,3,medium,0.63,"A Termini verso Battistini non c’è posto sulla banchina, disagi da sovraffollamento.",a termini direzione battistini non c’è posto sulla banchina,"[{""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.9}, {""name"": ""Battistini"", ""type"": ""station"", ""confidence"": 0.6}]"
a8bf519b12550fafdcc36ebf2db53049,"""Grazie per averci seguito"" cit. (ovviam ho censurato la frase, resta il problema dei disservizi in una delle stazioni #MetroA più centrali e importanti di #Roma)

""Non c'è un centimetro quadrato della stazione che non sia stato rinnovato"" cit. #ATAC",True,metro,general_atac_complaint,unclear,True,False,Metro A,,,,,3,none,0.45,"Il tweet lamenta disservizi alla Metro A, citando rinnovamenti ma senza dettagli informativi concreti.","""resta il problema dei disservizi in una delle stazioni MetroA più centrali e importanti di Roma""","[{""name"": ""Metro A"", ""type"": ""station"", ""confidence"": 0.55}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.2}]"
3429ec451ea4506ff01f9b2584f6d87b,"2 treni di fila per Jonio (quindi poi il successivo dopo mezz'ora?)... e ad occhio attesa almeno 10 min per Rebibbia

Quoted Tweet:
Ecco l'assistenza di @InfoAtac. La migliore del mondo. Domanda e risposta cerchiate",True,rail,delay,unclear,True,True,,,,Jonio|Rebibbia,,4,medium,0.62,Ritardi/intervalli elevati tra treni sulla tratta per Jonio e attesa stimata di almeno 10 minuti per Rebibbia.,2 treni di fila per Jonio... attesa almeno 10 min per Rebibbia,"[{""name"": ""Jonio"", ""type"": ""station"", ""confidence"": 0.55}, {""name"": ""Rebibbia"", ""type"": ""station"", ""confidence"": 0.55}]"
607245f634624a59dc94baa16bab442a,"piena ora di punta, banchina piena, 5min ancora di attesa per #MetroA 

Non è un'eccezione, sarà così per molto tempo ancora (tutto il 2026 e oltre)

Quoted Tweet:
Buongiorno @InfoAtac, sempre al top! Termini MA un delirio!!",True,metro,delay,none,False,True,Metro A,,,,Termini,2,medium,0.66,"Grande affollamento e attesa prolungata sulla Metro A, soprattutto a Termini.","""piena ora di punta... 5min ancora di attesa per #MetroA""; ""Termini MA un delirio!!""","[{""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.7}]"
84ec7c9d0a21392d03d89b1b5dde4fc5,"Sappiate che la gestione delle navette 19 e 3 è folle. Siamo saliti e scesi dai bus almeno tre volte xchè non dicevano quale sarebbe partito per primo  
@gualtierieurope
 

@eugenio_patane
 
#atac",True,bus,other,unclear,True,False,19|3,,,,,2,none,0.45,"Gestione confusa delle navette 19 e 3: i passeggeri non capiscono quale bus partirà per primo, costringendoli a salire/scendere più volte.",non dicevano quale sarebbe partito per primo,[]
ab3dac8d2a9482db04450b3a19246db4,"@InfoAtac
 vorrei un'informazione.
Perché nelle cabine di controllo, alla fermata della metro A Cornelia, non c'è nessuno che controlla e i soliti noti, passano scavalcando i tornelli? E soprattutto, perché noi dobbiamo pagare se tanto nessuno controlla?",True,metro,driver_or_staff_issue,none,False,True,metro A,,,,,4,none,0.55,Segnalata mancanza di controlli nei pressi della metro A a Cornelia e richiesta di pagare senza controlli.,"alla fermata della metro A Cornelia, non c'è nessuno che controlla... perché noi dobbiamo pagare se tanto nessuno controlla?","[{""name"": ""Cornelia"", ""type"": ""station"", ""confidence"": 0.9}]"
a329395043b85ea2914b0a0d26802413,"Metro B e B1 molto rallentate, da giorni 

Tempi di attesa lunghi
Soste prolungate

Che succede?


@MercurioPsi",True,metro,delay,unclear,True,True,B|B1,,,,,4,none,0.6,Metro B e B1 molto rallentate con tempi di attesa lunghi e soste prolungate da giorni.,"""Metro B e B1 molto rallentate"" ... ""Tempi di attesa lunghi"" ... ""Soste prolungate""","[{""name"": ""Metro B e B1"", ""type"": ""station"", ""confidence"": 0.55}]"
d63d5b8b3de9efbdc5f6e8d68d626740,Sfascio capitale,False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.05,Tweet non specifico: riferimento generico senza dettagli su servizio o informazioni di trasporto.,"""Sfascio capitale""",[]
a895672cd4dbaaa9797e4a52dafa3997,"e qui non è questione di fondi

Quoted Tweet:
L'efficienza #Atac",True,unknown,general_atac_complaint,unclear,True,False,,,,,,2,none,0.35,Tweet polemico/ironico sull’efficienza di ATAC senza indicare un disservizio o problema informativo specifico.,e qui non è questione di fondi / L'efficienza #Atac,"[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.25}]"
14e8710568348b67351a0285f7096b5c,"com'era facilm prevedibile

Quoted Tweet:
Il rapidissimo degrado della nuova stazione metro ai Fori Imperiali. Di @SalvatoreMerlo 
https://
ilfoglio.it/roma-capoccia/
2026/05/07/news/il-rapidissimo-degrado-della-nuova-stazione-metro-ai-fori-imperiali--398456?utm_campaign=mrf-twitter-ilfoglio_it&mrfcid=2026050769fc70cf4c77262e8807538d
…",True,metro,other,none,False,True,,,,,,2,none,0.35,Critica/denuncia generale sul degrado della nuova stazione metro ai Fori Imperiali.,"""Il rapidissimo degrado della nuova stazione metro ai Fori Imperiali""","[{""name"": ""Fori Imperiali"", ""type"": ""landmark"", ""confidence"": 0.5}, {""name"": ""nuova stazione metro ai Fori Imperiali"", ""type"": ""station"", ""confidence"": 0.6}]"
0058f56abb7b6c296090a4b76c6fe62d,"Esatto

Quoted Tweet:
Io direi che gli autobus con il localizzatore spento sono quasi come autobus inesistenti, perché se non vedo sull’app l’autobus in arrivo entro un ragionevole lasso di tempo sceglieró un’alternativa più scomoda, proprio come se la corsa fosse saltata  @InfoAtac @MercurioPsi",True,bus,ghost_bus,telemetry_blackout,True,True,,,,,,5,none,0.62,Autobus con localizzatore spento: non visibile sull’app e sembra non arrivare (effetto “quasi inesistente”).,"gli autobus con il localizzatore spento sono quasi come autobus inesistenti, perché se non vedo sull’app l’autobus in arrivo...",[]
ee09e8014a4750c883d687dcdfa9193d,"#CuraDelFerro #ATAC #Roma i #tram il +grande FALLIMENTO

Quoted Tweet:
Buongiorno @InfoAtac , siamo sul tram 8 (vettura 9116) partita da Casaletto alle 7.30.  Stiamo andando a passo d’uomo ed ora siamo a piazza Dunant. A che ora pensate arriveremo a Piazza Venezia? Grazie",True,tram,wrong_eta,unclear,True,False,8,,Casaletto|Piazza Dunant|Piazza Venezia,,Piazza Dunant|Piazza Venezia,3,medium,0.55,"Richiesta di tempi stimati per l’arrivo a Piazza Venezia con tram 8, l’esperienza risulta molto lenta/di difficile previsione.",«Siamo sul tram 8… partita da Casaletto alle 7.30… ora siamo a piazza Dunant. A che ora pensate arriveremo a Piazza Venezia?»,"[{""name"": ""Tram 8"", ""type"": ""other"", ""confidence"": 0.7}, {""name"": ""Casaletto"", ""type"": ""neighborhood"", ""confidence"": 0.5}, {""name"": ""Piazza Dunant"", ""type"": ""landmark"", ""confidence"": 0.9}, {""name"": ""Piazza Venezia"", ""type"": ""landmark"", ""confidence"": 0.9}]"
3fc4960da0623f5a153a4f6d106dcfea,"""servizio regolare"" #ATAC

Quoted Tweet:
Garbatella. Direzione Laurentina, solita gestione assurda delle corse da parte di Atac: una metropolitana dopo quasi dieci minuti, stracolma, la seconda - semivuota - un minuto dopo. @InfoAtac ma tutto a posto?",True,metro,delay,unclear,True,True,metropolitana,,,Garbatella|Laurentina,,4,medium,0.55,"Descrive scarsa gestione delle corse metro con treni molto distanti e affollati/semivuoti, con possibili problemi di regolarità.","""Direzione Laurentina... una metropolitana dopo quasi dieci minuti, stracolma, la seconda - semivuota - un minuto dopo.""","[{""name"": ""Garbatella"", ""type"": ""neighborhood"", ""confidence"": 0.85}, {""name"": ""Laurentina"", ""type"": ""other"", ""confidence"": 0.35}]"
29d31b8e30178721fcc1a2a92841bd35,"le ""partenze intelligenti"" #ATAC

Quoted Tweet:
@InfoAtac buongiorno.
Sto aspettando l'85 in direzione termini da un bel po'. Ora mi dà 2 vetture in arrivo tra 10 minuti, a distanza di 2 minuti. Non si può rimodulare l'orario per avere una distribuzione delle vetture più intelligente?",True,bus,wrong_eta,latency_or_stale_prediction,True,False,85,,,direzione Termini,Termini,3,medium,0.78,Segnalazioni di arrivo del bus 85 poco coerenti: indica vetture in arrivo a pochi minuti ma risultano molto vicine/irregolari nella distribuzione.,"Ora mi dà 2 vetture in arrivo tra 10 minuti, a distanza di 2 minuti.","[{""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.7}, {""name"": ""direzione Termini"", ""type"": ""other"", ""confidence"": 0.4}]"
